pref_id,pref_name,year,month,year_month,n_leave_m,n_leave_f,pop,pop75,oldshare75,n_need,facility_users,u_rate,n_ei,date,moy,w_total,ln_ratio_mf,t_index,ln_ei,ln_need,ln_fac,z_u_rate,z_ln_ei,z_ln_need,z_ln_fac,z_oldshare75
19,Yamanashi,2017,10,201710,0,5,823000,127000,0.154,26589,6417,2,217290,2017-10-01,10,5,-2.39789527279837,3,12.2889881458575,10.1882528754065,8.76670599775052,-0.891570294570933,-1.09591576335905,-1.09163760169858,-1.45866327397416,0.322139584979784
20,Nagano,2017,10,201710,8,14,2076000,343000,0.165,61507,19247,1.8,626265,2017-10-01,10,22,-0.534082485930258,3,13.3475288831902,11.0269062684557,9.86511048341512,-1.16896411398233,0.160838064382837,0.179610026439089,0.309972207684251,0.853175584771089
21,Gifu,2017,10,201710,3,20,2008000,294000,0.146,56060,16279,1.8,589853,2017-10-01,10,23,-1.76766191764899,3,13.2876286322959,10.9341778247188,9.69763121260851,-1.16896411398233,0.0897214158315532,0.0390503922225631,0.040299437173277,-0.0640684148684381
22,Shizuoka,2017,10,201710,7,26,3675000,532000,0.145,89533,30400,2.1,1156888,2017-10-01,10,33,-1.26224171244991,3,13.9612441994159,11.402362551388,10.3221978873943,-0.752873384865235,0.889472348930019,0.748734187985472,1.04596792824759,-0.112344414849466
23,Aichi,2017,10,201710,30,54,7525000,888000,0.118,152095,41110,2,2828780,2017-10-01,10,84,-0.580474018055833,3,14.8553560812647,11.9322606045973,10.6240066798919,-0.891570294570933,1.95100781026191,1.55196428146639,1.53193620865276,-1.41579641433721
24,Mie,2017,10,201710,2,11,1800000,264000,0.147,52695,15415,1.8,491322,2017-10-01,10,13,-1.52605630349505,3,13.1048549963115,10.872275853368,9.64309634032025,-1.16896411398233,-0.1272768144042,-0.0547818570819605,-0.0475118485375293,-0.0157924148874103
25,Shiga,2017,10,201710,5,14,1413000,172000,0.122,33598,8718,1.9,385405,2017-10-01,10,19,-0.969400557188104,3,12.8620500084122,10.4222218203702,9.07314513279834,-1.03026720427663,-0.415547343043609,-0.736982783858386,-0.965239281002794,-1.2226924144131
26,Kyoto,2017,10,201710,5,20,2599000,367000,0.141,81299,21235,2.3,747255,2017-10-01,10,25,-1.31567679390594,3,13.5241617713249,11.3058889953373,9.96340604274737,-0.47547956545384,0.370545683975954,0.602497637434272,0.468246337290778,-0.305448414773577
27,Osaka,2017,10,201710,34,77,8823000,1168000,0.132,246693,50568,3.1,3558646,2017-10-01,10,111,-0.809318612321987,3,15.0848906934031,12.4158999275709,10.8310742441521,0.634095712191742,2.22352306851356,2.28507446417127,1.86535349347894,-0.739932414602825
28,Hyogo,2017,10,201710,10,32,5503000,766000,0.139,139577,38189,2.5,1393192,2017-10-01,10,42,-1.12986483217221,3,14.1471080752812,11.8463716992896,10.5503027950116,-0.198085746042444,1.11013947036864,1.42177215673326,1.41325924799144,-0.402000414735631
29,Nara,2017,10,201710,1,4,1348000,2e+05,0.148,39024,11117,2.2,243917,2017-10-01,10,5,-1.09861228866811,3,12.404583282472,10.5719321204557,9.31623074723361,-0.614176475159537,-0.958675291372347,-0.510048909305562,-0.57382623746371,0.0324835850936174
30,Wakayama,2017,10,201710,1,7,945000,157000,0.166,34353,9360,1.6,240299,2017-10-01,10,8,-1.6094379124341,3,12.3896392602511,10.4444446300814,9.14420056947164,-1.44635793339372,-0.976417600634237,-0.703297003331919,-0.850826814461299,0.901451584752117
31,Tottori,2017,10,201710,2,4,565000,92000,0.163,19593,6164,1.3,162593,2017-10-01,10,6,-0.587786664902119,3,11.9990054247386,9.88292763857077,8.72648119644001,-1.86244866251082,-1.44019811536697,-1.55445571744815,-1.52343268430425,0.756623584809034
32,Shimane,2017,10,201710,1,5,685000,124000,0.181,25610,8040,0.9,205496,2017-10-01,10,6,-1.29928298413026,3,12.2331818480088,10.1507381791936,8.99218436217301,-2.41723630133361,-1.1621718609847,-1.14850313038571,-1.09560117720692,1.62559158446753
33,Okayama,2017,10,201710,4,12,1907000,290000,0.152,60105,16453,2.2,589696,2017-10-01,10,16,-1.02165124753198,3,13.2873624288555,11.0038483117384,9.70826311038665,-0.614176475159537,0.0894053654606881,0.144658313336211,0.0574187697080543,0.225587585017729
34,Hiroshima,2017,10,201710,11,24,2829000,402000,0.142,76635,21232,2.2,1002320,2017-10-01,10,35,-0.756326082181477,3,13.8178278709194,11.246809170433,9.96326475657199,-0.614176475159537,0.719201131732713,0.512943254297225,0.46801884027478,-0.257172414792549
35,Yamaguchi,2017,10,201710,2,8,1383000,238000,0.172,43642,12638,2,403530,2017-10-01,10,10,-1.22377543162212,3,12.9080061133707,10.6837752684111,9.4444634273334,-0.891570294570933,-0.360985899371414,-0.340514823185934,-0.367347776302466,1.19110758463828
36,Tokushima,2017,10,201710,4,6,743000,125000,0.168,26500,8145,2.4,198512,2017-10-01,10,10,-0.367724780125317,3,12.1986048306827,10.1849000119743,9.00515952103615,-0.336782655748142,-1.20322346848922,-1.09671993931382,-1.07470875857154,0.998003584714173
37,Kagawa,2017,10,201710,4,7,967000,152000,0.157,30417,9300,2.4,322260,2017-10-01,10,11,-0.510825623765991,3,12.6831139521276,10.3227569416207,9.13776967914135,-0.336782655748142,-0.62798940193258,-0.887753641332101,-0.861181743784008,0.466967584922867
38,Ehime,2017,10,201710,3,12,1364000,225000,0.165,46200,11885,2.3,403135,2017-10-01,10,15,-1.27296567581289,3,12.9070267724261,10.7407350770698,9.38303237979429,-0.47547956545384,-0.36214862314527,-0.254174003180006,-0.466263186582651,0.853175584771089
39,Kochi,2017,10,201710,1,4,714000,129000,0.181,25876,7976,2.5,197164,2017-10-01,10,5,-1.09861228866811,3,12.1917911487044,10.1610711771639,8.98419231164167,-0.198085746042444,-1.21131302102619,-1.13284016488629,-1.1084698647673,1.62559158446753
40,Fukuoka,2017,10,201710,13,33,5107000,679000,0.133,126527,36772,3.2,1698498,2017-10-01,10,46,-0.908855753386637,3,14.3452548890725,11.7482110031101,10.5124919649836,0.77279262189744,1.34538952537792,1.2729782053479,1.35237678032935,-0.691656414621798
41,Saga,2017,10,201710,1,7,824000,125000,0.152,20995,6726,2.3,236777,2017-10-01,10,8,-1.6094379124341,3,12.3748740488963,9.95203959311829,8.81373589230022,-0.47547956545384,-0.993947616469266,-1.44969443105418,-1.38293639805111,0.225587585017729
42,Nagasaki,2017,10,201710,1,11,1354000,222000,0.164,43069,11663,2.1,367364,2017-10-01,10,12,-2.03688192726104,3,12.8141084611157,10.6705587597614,9.36417671669105,-0.752873384865235,-0.472466005639961,-0.360548671987321,-0.496624310585542,0.804899584790062
43,Kumamoto,2017,10,201710,3,18,1765000,282000,0.16,56440,15503,2.4,478939,2017-10-01,10,21,-1.66500776358891,3,13.0793285196405,10.9409334059668,9.64878883256636,-0.336782655748142,-0.157583156081593,0.0492906377272668,-0.0383458774431492,0.611795584865951
44,Oita,2017,10,201710,1,15,1152000,191000,0.166,33980,9900,2.7,332996,2017-10-01,10,16,-2.33537491581704,3,12.7158857568784,10.4335273952259,9.20029003612268,0.0793080733689514,-0.589081035338735,-0.719845566815875,-0.76051234273342,0.901451584752117
45,Miyazaki,2017,10,201710,1,13,1089000,177000,0.163,32761,9402,1.9,296416,2017-10-01,10,14,-2.19722457733622,3,12.5995191520538,10.3969940625317,9.14867771158408,-1.03026720427663,-0.727237433932556,-0.775223525005132,-0.843617783089131,0.756623584809034
46,Kagoshima,2017,10,201710,3,20,1626000,270000,0.166,53665,16442,2.7,456375,2017-10-01,10,23,-1.76766191764899,3,13.0310701189579,10.8905162989156,9.70759431571208,0.0793080733689514,-0.214878003260888,-0.0271326240010132,0.0563418859126697,0.901451584752117
47,Okinawa,2017,10,201710,5,24,1443000,153000,0.106,34645,8680,3.6,417223,2017-10-01,10,29,-1.49392502531226,3,12.9413761300235,10.4529086940615,9.0687768076544,1.32758026072023,-0.321367304941261,-0.690467005446976,-0.972273096820034,-1.99510841410955
1,Hokkaido,2017,11,201711,4,31,5320000,816000,0.153,148204,41975,2.9,1545691,2017-11-01,11,35,-1.94591014905531,3,14.2509816175188,11.9063449820332,10.6448294819457,0.356701892780346,1.23346346462243,1.51268086117699,1.56546479217602,0.273863584998756
2,Aomori,2017,11,201711,3,2,1278000,208000,0.163,45808,11353,2.8,360320,2017-11-01,11,5,0.336472236621213,3,12.7947478044934,10.7322140273379,9.33723730516453,0.218004983074649,-0.495451969674781,-0.267090381210243,-0.540001772806998,0.756623584809034
3,Iwate,2017,11,201711,1,9,1255000,214000,0.171,44365,13214,1.6,370284,2017-11-01,11,10,-1.84582669049833,3,12.8220255577586,10.7002061492694,9.48903215258983,-1.44635793339372,-0.463066422648348,-0.315608564542582,-0.295583840621604,1.14283158465726
4,Miyagi,2017,11,201711,4,23,2323000,315000,0.136,58275,17065,2.7,730267,2017-11-01,11,27,-1.65292302437384,3,13.5011654996778,10.972928463904,9.74478486134081,0.0793080733689514,0.343243331409789,0.0977893880476113,0.116225580343694,-0.546828414678714
5,Akita,2017,11,201711,1,6,996000,192000,0.193,42185,12355,2.4,288798,2017-11-01,11,7,-1.46633706879343,3,12.5734827607691,10.6498199865997,9.42181611842271,-0.336782655748142,-0.758149172379259,-0.391984920157078,-0.403814155151322,2.20490358423987
6,Yamagata,2017,11,201711,1,11,1102000,192000,0.174,38873,11943,1.6,325553,2017-11-01,11,12,-2.03688192726104,3,12.6932805537969,10.5680552012128,9.38790061166843,-1.44635793339372,-0.615919091256368,-0.51592562122603,-0.458424427966948,1.28765958460034
7,Fukushima,2017,11,201711,5,25,1882000,294000,0.156,62441,18257,2.2,580401,2017-11-01,11,30,-1.53393035992596,3,13.2714745229404,11.0419773898759,9.81230384711351,-0.614176475159537,0.0705424290903861,0.202455134462968,0.2249437032954,0.41869158494184
8,Ibaraki,2017,11,201711,7,16,2892000,391000,0.135,73230,24318,2.3,786041,2017-11-01,11,23,-0.78845736036427,3,13.5747642329008,11.2013604520551,10.0989720958564,-0.47547956545384,0.430623520412307,0.444051175735749,0.686532892713826,-0.595104414659742
9,Tochigi,2017,11,201711,4,12,1957000,254000,0.13,47550,13149,2,566824,2017-11-01,11,16,-1.02165124753198,3,13.2478041288803,10.7695370679735,9.48410098908692,-0.891570294570933,0.0424397238378156,-0.210515367889859,-0.303523930862433,-0.836484414564881
10,Gunma,2017,11,201711,6,7,1960000,278000,0.142,54013,16185,2.1,605215,2017-11-01,11,13,-0.143100843640673,3,13.3133390457842,10.8969800373138,9.69184016636035,-0.752873384865235,0.120246136727655,-0.0173347597395413,0.0309747758084504,-0.257172414792549
11,Saitama,2017,11,201711,10,22,7310000,873000,0.119,149878,44443,2.6,1496259,2017-11-01,11,32,-0.762140052046897,3,14.2184785508738,11.9175769088101,10.7019627482258,-0.0593888363367464,1.1948741576843,1.52970644098486,1.65745997541195,-1.36752041435619
12,Chiba,2017,11,201711,9,48,6246000,791000,0.127,138824,37243,2.5,1207652,2017-11-01,11,57,-1.63027199933694,3,14.0041885365038,11.8409622227703,10.5252192866855,-0.198085746042444,0.940458067392918,1.41357236376569,1.37287013504725,-0.981312414507964
13,Tokyo,2017,11,201711,94,225,13724000,1588000,0.116,305371,73445,2.9,9917426,2017-11-01,11,319,-0.869720324443036,3,16.1098039697849,12.6292827098251,11.2042921057655,0.356701892780346,3.44035265075717,2.60852436382499,2.46630365441962,-1.51234841429927
14,Kanagawa,2017,11,201711,26,47,9159000,1099000,0.12,210627,52820,2.2,2179711,2017-11-01,11,73,-0.583584978048419,3,14.5947028571699,12.2578440755926,10.8746451858511,-0.614176475159537,1.64154694065018,2.04549023473161,1.93551081208409,-1.31924441437516
15,Niigata,2017,11,201711,7,22,2267000,371000,0.164,79198,26215,2.2,726154,2017-11-01,11,29,-1.09861228866811,3,13.4955173925245,11.2797063249584,10.1740870450066,-0.614176475159537,0.336537609056398,0.562809420712948,0.807481929251811,0.804899584790062
16,Toyama,2017,11,201711,3,9,1056000,169000,0.16,34855,11230,1.9,368966,2017-11-01,11,12,-0.998528830111127,3,12.818459777856,10.4589518779205,9.32634404773249,-1.03026720427663,-0.467299899342687,-0.681306626187977,-0.557541942987108,0.611795584865951
17,Ishikawa,2017,11,201711,1,3,1147000,163000,0.142,31771,10650,1.5,382494,2017-11-01,11,4,-0.847297860387204,3,12.8544682458512,10.3663092030036,9.27331517113757,-1.58505484309942,-0.424548800222895,-0.821736250307417,-0.64292829557607,-0.257172414792549
18,Fukui,2017,11,201711,1,7,779000,120000,0.154,24586,7758,1.4,258313,2017-11-01,11,8,-1.6094379124341,3,12.4619273068922,10.1099324542273,8.95647984799991,-1.72375175280512,-0.890593525931991,-1.21035726644212,-1.15309208465138,0.322139584979784
19,Yamanashi,2017,11,201711,1,11,823000,127000,0.154,26547,6496,2,217800,2017-11-01,11,12,-2.03688192726104,3,12.291332489481,10.1866720259355,8.77894188184151,-0.891570294570933,-1.09313243843022,-1.09403388502274,-1.43896122519775,0.322139584979784
20,Nagano,2017,11,201711,3,13,2076000,343000,0.165,61401,19474,1.8,625957,2017-11-01,11,16,-1.34992671694902,3,13.3470369576271,11.0251814006476,9.8768355215387,-1.16896411398233,0.160254025136606,0.176995437232027,0.328851699456,0.853175584771089
21,Gifu,2017,11,201711,6,13,2008000,294000,0.146,55882,16483,1.8,590295,2017-11-01,11,19,-0.730887508542792,3,13.2883776909236,10.9309976037111,9.71008482573136,-1.16896411398233,0.0906107366336103,0.0342297494558544,0.0603520701799462,-0.0640684148684381
22,Shizuoka,2017,11,201711,8,33,3675000,532000,0.145,89553,30828,2.1,1159354,2017-11-01,11,41,-1.37147927533475,3,13.9633735114063,11.4025859077652,10.3361786468979,-0.752873384865235,0.89200037728086,0.749072756060306,1.06847955091598,-0.112344414849466
23,Aichi,2017,11,201711,28,50,7525000,888000,0.118,152011,41385,2,2833402,2017-11-01,11,78,-0.572069249006709,3,14.8569886677929,11.931708165631,10.6306737753195,-0.891570294570933,1.95294610068005,1.55112688340496,1.54267147210689,-1.41579641433721
24,Mie,2017,11,201711,4,10,1800000,264000,0.147,52536,15724,1.8,492723,2017-11-01,11,14,-0.847297860387204,3,13.1077024289931,10.8692539278708,9.66294348654175,-1.16896411398233,-0.123896196355539,-0.0593625523400985,-0.0155542523376465,-0.0157924148874103
25,Shiga,2017,11,201711,4,12,1413000,172000,0.122,33538,8924,1.9,386161,2017-11-01,11,16,-1.02165124753198,3,12.8640096599312,10.4204344033071,9.09649955555242,-1.03026720427663,-0.413220744301944,-0.739692186480252,-0.927634317370901,-1.2226924144131
26,Kyoto,2017,11,201711,8,26,2599000,367000,0.141,81229,21416,2.3,748554,2017-11-01,11,34,-1.13707856949591,3,13.5258986245281,11.3050276052466,9.97189358520019,-0.47547956545384,0.372607765135831,0.601191925064009,0.481912858986611,-0.305448414773577
27,Osaka,2017,11,201711,43,74,8823000,1168000,0.132,246992,51123,3.1,3568568,2017-11-01,11,117,-0.538038187290875,3,15.0876749528373,12.4171112264216,10.8419897727755,0.634095712191742,2.22682868404446,2.28691057525567,1.88292952441864,-0.739932414602825
28,Hyogo,2017,11,201711,5,35,5503000,766000,0.139,139529,38637,2.5,1395995,2017-11-01,11,40,-1.86478460424295,3,14.1491179806361,11.8460277439431,10.5619656455608,-0.198085746042444,1.11252573304057,1.42125078232272,1.43203860620401,-0.402000414735631
29,Nara,2017,11,201711,3,6,1348000,2e+05,0.148,38947,11253,2.2,244669,2017-11-01,11,9,-0.619039208406224,3,12.4076615556678,10.5699570265097,9.32839003875,-0.614176475159537,-0.955020607631625,-0.513042796309415,-0.554247516975609,0.0324835850936174
30,Wakayama,2017,11,201711,2,9,945000,157000,0.166,34308,9389,1.6,240387,2017-11-01,11,11,-1.33500106673234,3,12.3900054036419,10.4431338421103,9.14729407025855,-1.44635793339372,-0.975982896430891,-0.705283922019795,-0.845845702925727,0.901451584752117
31,Tottori,2017,11,201711,0,3,565000,92000,0.163,19561,6162,1.3,162709,2017-11-01,11,3,-1.94591014905531,3,11.9997186082107,9.88129306702636,8.72615667915661,-1.86244866251082,-1.43935138738873,-1.55693343376823,-1.52395521747788,0.756623584809034
32,Shimane,2017,11,201711,2,5,685000,124000,0.181,25507,8052,0.9,205971,2017-11-01,11,7,-0.78845736036427,3,12.2354906611627,10.1467082032795,8.99367578675968,-2.41723630133361,-1.15943071965078,-1.15461184867703,-1.09319970627647,1.62559158446753
33,Okayama,2017,11,201711,5,14,1907000,290000,0.152,60032,16647,2.2,590647,2017-11-01,11,19,-0.969400557188104,3,13.2889738252137,11.0026330323659,9.71998529899401,-0.614176475159537,0.0913184978227063,0.142816168497156,0.076293673228798,0.225587585017729
